Info 0    [02:00:51.513] Starting TS Server
Info 1403 [02:40:03.420] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1404 [02:40:03.424] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 135 structureChanged: false Elapsed: 4.575046062469482ms
Info 1405 [02:40:03.425] Different program with same set of files:: structureIsReused:: 2
Info 1406 [02:40:03.889] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1407 [02:40:03.892] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 136 structureChanged: false Elapsed: 3.126422882080078ms
Info 1408 [02:40:03.892] Different program with same set of files:: structureIsReused:: 2
Info 1409 [02:40:03.893] getCompletionData: Get current token: 0.011850118637084961
Info 1410 [02:40:03.893] getCompletionData: Is inside comment: 0.00491786003112793
Info 1411 [02:40:03.893] getCompletionData: Get previous token 1: 0.028393030166625977
Info 1412 [02:40:03.893] getCompletionsAtPosition: isCompletionListBlocker: 0.009029865264892578
Info 1413 [02:40:03.893] Returning an empty list because completion was requested in an invalid position.
Info 1414 [02:40:03.894] getCompletionData: Get current token: 0.011166095733642578
Info 1415 [02:40:03.894] getCompletionData: Is inside comment: 0.005088090896606445
Info 1416 [02:40:03.894] getCompletionData: Get previous token 1: 0.024116992950439453
Info 1417 [02:40:03.894] getCompletionsAtPosition: isCompletionListBlocker: 0.007432222366333008
Info 1418 [02:40:03.894] Returning an empty list because completion was requested in an invalid position.
Info 1419 [02:40:03.895] getCompletionData: Get current token: 0.011368989944458008
Info 1420 [02:40:03.895] getCompletionData: Is inside comment: 0.005048990249633789
Info 1421 [02:40:03.895] getCompletionData: Get previous token 1: 0.024245023727416992
Info 1422 [02:40:03.895] getCompletionsAtPosition: isCompletionListBlocker: 0.007131099700927734
Info 1423 [02:40:03.895] Returning an empty list because completion was requested in an invalid position.
Info 1424 [02:40:04.063] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1425 [02:40:04.068] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 137 structureChanged: false Elapsed: 4.183625936508179ms
Info 1426 [02:40:04.068] Different program with same set of files:: structureIsReused:: 2
Info 1427 [02:40:04.068] getCompletionData: Get current token: 0.015658855438232422
Info 1428 [02:40:04.068] getCompletionData: Is inside comment: 0.006031036376953125
Info 1429 [02:40:04.068] getCompletionData: Get previous token 1: 0.03293299674987793
Info 1430 [02:40:04.068] getCompletionsAtPosition: isCompletionListBlocker: 0.010896921157836914
Info 1431 [02:40:04.068] Returning an empty list because completion was requested in an invalid position.
Info 1432 [02:40:04.070] getCompletionData: Get current token: 0.014046907424926758
Info 1433 [02:40:04.070] getCompletionData: Is inside comment: 0.0063381195068359375
Info 1434 [02:40:04.070] getCompletionData: Get previous token 1: 0.030489206314086914
Info 1435 [02:40:04.070] getCompletionsAtPosition: isCompletionListBlocker: 0.00957798957824707
Info 1436 [02:40:04.070] Returning an empty list because completion was requested in an invalid position.
Info 1437 [02:40:04.071] getCompletionData: Get current token: 0.014007806777954102
Info 1438 [02:40:04.071] getCompletionData: Is inside comment: 0.006582021713256836
Info 1439 [02:40:04.071] getCompletionData: Get previous token 1: 0.027842044830322266
Info 1440 [02:40:04.071] getCompletionsAtPosition: isCompletionListBlocker: 0.00907278060913086
Info 1441 [02:40:04.071] Returning an empty list because completion was requested in an invalid position.
Info 1442 [02:40:04.552] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1443 [02:40:04.556] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 138 structureChanged: false Elapsed: 4.533232927322388ms
Info 1444 [02:40:04.556] Different program with same set of files:: structureIsReused:: 2
Info 1445 [02:40:04.557] getCompletionData: Get current token: 0.02023005485534668
Info 1446 [02:40:04.557] getCompletionData: Is inside comment: 0.008606195449829102
Info 1447 [02:40:04.557] getCompletionData: Get previous token 1: 0.04966020584106445
Info 1448 [02:40:04.557] getCompletionsAtPosition: isCompletionListBlocker: 0.01261591911315918
Info 1449 [02:40:04.557] Returning an empty list because completion was requested in an invalid position.
Info 1450 [02:40:04.559] getCompletionData: Get current token: 0.014802932739257812
Info 1451 [02:40:04.559] getCompletionData: Is inside comment: 0.0068471431732177734
Info 1452 [02:40:04.559] getCompletionData: Get previous token 1: 0.029956817626953125
Info 1453 [02:40:04.559] getCompletionsAtPosition: isCompletionListBlocker: 0.011003971099853516
Info 1454 [02:40:04.559] Returning an empty list because completion was requested in an invalid position.
Info 1455 [02:40:04.560] getCompletionData: Get current token: 0.013978004455566406
Info 1456 [02:40:04.561] getCompletionData: Is inside comment: 0.006370067596435547
Info 1457 [02:40:04.561] getCompletionData: Get previous token 1: 0.030378103256225586
Info 1458 [02:40:04.561] getCompletionsAtPosition: isCompletionListBlocker: 0.008971929550170898
Info 1459 [02:40:04.561] Returning an empty list because completion was requested in an invalid position.
Info 1460 [02:40:04.811] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1461 [02:40:04.816] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 139 structureChanged: false Elapsed: 5.194482088088989ms
Info 1462 [02:40:04.816] Different program with same set of files:: structureIsReused:: 2
Info 1463 [02:40:04.817] getCompletionData: Get current token: 0.020064830780029297
Info 1464 [02:40:04.817] getCompletionData: Is inside comment: 0.007818937301635742
Info 1465 [02:40:04.817] getCompletionData: Get previous token 1: 0.061003923416137695
Info 1466 [02:40:04.817] getCompletionsAtPosition: isCompletionListBlocker: 0.01694202423095703
Info 1467 [02:40:04.817] Returning an empty list because completion was requested in an invalid position.
Info 1468 [02:40:04.818] getCompletionData: Get current token: 0.013417959213256836
Info 1469 [02:40:04.818] getCompletionData: Is inside comment: 0.006509065628051758
Info 1470 [02:40:04.819] getCompletionData: Get previous token 1: 0.04402494430541992
Info 1471 [02:40:04.819] getCompletionsAtPosition: isCompletionListBlocker: 0.010299921035766602
Info 1472 [02:40:04.819] Returning an empty list because completion was requested in an invalid position.
Info 1473 [02:40:04.820] getCompletionData: Get current token: 0.013045787811279297
Info 1474 [02:40:04.820] getCompletionData: Is inside comment: 0.006528139114379883
Info 1475 [02:40:04.820] getCompletionData: Get previous token 1: 0.04347491264343262
Info 1476 [02:40:04.820] getCompletionsAtPosition: isCompletionListBlocker: 0.009025812149047852
Info 1477 [02:40:04.820] Returning an empty list because completion was requested in an invalid position.
Info 1478 [02:40:05.256] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1479 [02:40:05.261] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 140 structureChanged: false Elapsed: 4.870064973831177ms
Info 1480 [02:40:05.261] Different program with same set of files:: structureIsReused:: 2
Info 1481 [02:40:05.261] getCompletionData: Get current token: 0.03189206123352051
Info 1482 [02:40:05.261] getCompletionData: Is inside comment: 0.006184101104736328
Info 1483 [02:40:05.262] getCompletionData: Get previous token 1: 0.04707694053649902
Info 1484 [02:40:05.262] getCompletionsAtPosition: isCompletionListBlocker: 0.010298967361450195
Info 1485 [02:40:05.262] Returning an empty list because completion was requested in an invalid position.
Info 1486 [02:40:05.263] getCompletionData: Get current token: 0.013734102249145508
Info 1487 [02:40:05.263] getCompletionData: Is inside comment: 0.006685018539428711
Info 1488 [02:40:05.263] getCompletionData: Get previous token 1: 0.04510688781738281
Info 1489 [02:40:05.264] getCompletionsAtPosition: isCompletionListBlocker: 0.010016918182373047
Info 1490 [02:40:05.264] Returning an empty list because completion was requested in an invalid position.
Info 1491 [02:40:05.265] getCompletionData: Get current token: 0.014130115509033203
Info 1492 [02:40:05.265] getCompletionData: Is inside comment: 0.007224082946777344
Info 1493 [02:40:05.265] getCompletionData: Get previous token 1: 0.04473090171813965
Info 1494 [02:40:05.265] getCompletionsAtPosition: isCompletionListBlocker: 0.01045083999633789
Info 1495 [02:40:05.265] Returning an empty list because completion was requested in an invalid position.
Info 1496 [02:40:05.443] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1497 [02:40:05.449] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 141 structureChanged: false Elapsed: 4.868951082229614ms
Info 1498 [02:40:05.449] Different program with same set of files:: structureIsReused:: 2
Info 1499 [02:40:05.449] getCompletionData: Get current token: 0.01641082763671875
Info 1500 [02:40:05.449] getCompletionData: Is inside comment: 0.0066280364990234375
Info 1501 [02:40:05.449] getCompletionData: Get previous token 1: 0.04597115516662598
Info 1502 [02:40:05.449] getCompletionsAtPosition: isCompletionListBlocker: 0.010392904281616211
Info 1503 [02:40:05.450] Returning an empty list because completion was requested in an invalid position.
Info 1504 [02:40:05.451] getCompletionData: Get current token: 0.01320791244506836
Info 1505 [02:40:05.451] getCompletionData: Is inside comment: 0.006278038024902344
Info 1506 [02:40:05.451] getCompletionData: Get previous token 1: 0.04315900802612305
Info 1507 [02:40:05.451] getCompletionsAtPosition: isCompletionListBlocker: 0.009196043014526367
Info 1508 [02:40:05.451] Returning an empty list because completion was requested in an invalid position.
Info 1509 [02:40:05.452] getCompletionData: Get current token: 0.010687828063964844
Info 1510 [02:40:05.452] getCompletionData: Is inside comment: 0.005151033401489258
Info 1511 [02:40:05.453] getCompletionData: Get previous token 1: 0.0337069034576416
Info 1512 [02:40:05.453] getCompletionsAtPosition: isCompletionListBlocker: 0.00634312629699707
Info 1513 [02:40:05.453] Returning an empty list because completion was requested in an invalid position.
Info 1514 [02:40:06.117] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1515 [02:40:06.121] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 142 structureChanged: false Elapsed: 4.681945085525513ms
Info 1516 [02:40:06.122] Different program with same set of files:: structureIsReused:: 2
Info 1517 [02:40:07.039] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1518 [02:40:07.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 143 structureChanged: false Elapsed: 3.525425910949707ms
Info 1519 [02:40:07.043] Different program with same set of files:: structureIsReused:: 2
Info 1520 [02:40:07.043] getCompletionData: Get current token: 0.013308048248291016
Info 1521 [02:40:07.043] getCompletionData: Is inside comment: 0.006024837493896484
Info 1522 [02:40:07.043] getCompletionData: Get previous token 1: 0.2915680408477783
Info 1523 [02:40:07.043] getCompletionsAtPosition: isCompletionListBlocker: 0.010349035263061523
Info 1524 [02:40:07.043] Returning an empty list because completion was requested in an invalid position.
Info 1525 [02:40:07.044] getCompletionData: Get current token: 0.010068893432617188
Info 1526 [02:40:07.044] getCompletionData: Is inside comment: 0.00513005256652832
Info 1527 [02:40:07.044] getCompletionData: Get previous token 1: 0.03390216827392578
Info 1528 [02:40:07.044] getCompletionsAtPosition: isCompletionListBlocker: 0.0068399906158447266
Info 1529 [02:40:07.044] Returning an empty list because completion was requested in an invalid position.
Info 1530 [02:40:07.044] getCompletionData: Get current token: 0.009976863861083984
Info 1531 [02:40:07.044] getCompletionData: Is inside comment: 0.0047740936279296875
Info 1532 [02:40:07.044] getCompletionData: Get previous token 1: 0.03208494186401367
Info 1533 [02:40:07.044] getCompletionsAtPosition: isCompletionListBlocker: 0.0067141056060791016
Info 1534 [02:40:07.044] Returning an empty list because completion was requested in an invalid position.
Info 1535 [02:40:07.223] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1536 [02:40:07.228] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 144 structureChanged: false Elapsed: 4.307849168777466ms
Info 1537 [02:40:07.228] Different program with same set of files:: structureIsReused:: 2
Info 1538 [02:40:07.228] getCompletionData: Get current token: 0.013811111450195312
Info 1539 [02:40:07.228] getCompletionData: Is inside comment: 0.00580596923828125
Info 1540 [02:40:07.228] getCompletionData: Get previous token 1: 0.04027199745178223
Info 1541 [02:40:07.228] getCompletionsAtPosition: isCompletionListBlocker: 0.010339975357055664
Info 1542 [02:40:07.228] Returning an empty list because completion was requested in an invalid position.
Info 1543 [02:40:07.230] getCompletionData: Get current token: 0.01308894157409668
Info 1544 [02:40:07.230] getCompletionData: Is inside comment: 0.006315946578979492
Info 1545 [02:40:07.230] getCompletionData: Get previous token 1: 0.03992104530334473
